  170	 1.17594e+00	 2.92768e+00	 1.49072e+01	
  171	 1.68535e+01	 3.26396e+01	 3.14658e+01	
  172	 2.36614e-01	 5.88415e-01	 8.71910e-01	
  173	 1.07288e+00	 2.32961e+00	 1.07455e+01	
  174	 9.48531e-01	 1.97701e+00	 2.92069e+00	
  175	 1.31220e+00	 3.14071e+00	 5.03981e+00	
  176	 8.00442e-01	 1.26858e+00	 1.72409e+00	
  177	 1.72447e+00	 4.52232e+00	 4.30520e+00	
  178	 5.11650e-01	 1.83232e+00	 4.51647e+00	
  179	 2.68133e-01	 4.62895e-01	 6.40067e-01	
  180	 7.62812e-01	 1.09510e+00	 1.28382e+00	
  181	 7.75967e-01	 8.00874e-01	 1.12518e+00	
  182	 4.54694e-01	 4.19246e-01	 4.74329e-01	
  183	 3.61528e-01	 5.54751e-01	 1.01492e+00	
  184	 3.17750e-01	 3.75339e-01	 5.23010e-01	
  185	 9.44279e-01	 1.51765e+00	 1.82851e+00	
  186	 2.50309e-01	 3.65115e-01	 1.00914e+00	
  187	 3.86017e-01	 7.42092e-01	 2.10399e+00	
  188	 2.13803e-01	 5.14373e-01	 9.36033e-01	
  189	 3.75993e-01	 5.69176e-01	 1.01429e+00	
  190	 1.84637e-01	 2.61305e-01	 6.53243e-01	
  191	 6.48338e-01	 4.10431e+00	 1.93566e+01	
  192	 1.58583e+00	 3.21906e+00	 6.85669e+00	
  193	 6.78386e-01	 1.17466e+00	 1.80392e+00	
  194	 1.59216e+00	 9.71731e+00	 2.52224e+01	
  195	 2.99072e-01	 5.22026e-01	 2.15321e-01	
  196	 6.39184e+00	 2.50124e+01	 1.00556e+02	
  197	 4.46473e-01	 8.33348e-01	 1.40970e+00	
  198	 1.06138e+00	 2.13730e+00	 2.55103e+00	
  199	 1.06091e-01	 1.94498e-01	 4.36369e-01	
  200	 2.62674e-01	 3.93312e-01	 8.02929e-01	
  201	 2.76576e-01	 6.04362e-01	 6.33891e-01	
  202	 1.38867e-01	 7.12406e-01	 1.57882e+00	
  203	 9.74915e-01	 1.68047e+00	 3.25501e+00	
  204	 4.80962e+00	 2.38418e+00	 1.83797e+00	
  205	 6.97084e-01	 2.33023e+00	 9.65316e-01	
  206	 3.90432e-02	 2.05938e-02	 8.46357e-01	
  207	 9.33750e-01	 1.98535e+00	 3.29704e+00	
  208	 2.40509e+00	 5.77294e+00	 2.87442e+01	
  209	 4.22459e-01	 6.79032e-01	 5.98792e-01	
  210	 2.63140e-01	 7.15089e-01	 8.06266e-01	
  211	 3.37167e-01	 1.18025e+00	 7.59803e+00	
  212	 1.86007e+00	 2.92731e+00	 7.85341e+00	
  213	 5.58236e-01	 1.68724e+00	 3.72932e+00	
  214	 3.18515e-01	 8.63073e-01	 3.92193e+00	
  215	 5.76880e-01	 1.20806e+00	 1.79915e+00	
  216	 3.12211e+00	 5.15567e+00	 7.75299e+00	
  217	 7.31493e-01	 1.10167e+00	 1.97390e+00	
  218	 3.31728e-01	 9.36770e-01	 8.00416e-01	
  219	 1.90377e+00	 7.36308e+00	 2.54850e+01	
  220	 1.90424e-01	 4.41663e-01	 8.24953e-01	
  221	 9.61848e-01	 1.11817e+00	 1.06443e+00	
  222	 1.10089e+00	 5.66384e+00	 1.08432e+01	
  223	 6.24966e-01	 1.49933e+00	 4.12733e+00	
  224	 3.19294e-01	 5.77998e-01	 8.76950e-01	
  225	 3.08421e+00	 7.01786e+00	 1.59017e+01	
  226	 1.39219e-02	 4.35465e-02	 3.04028e-01	
  227	 1.09503e+00	 2.74196e+00	 6.47858e+00	
  228	 1.10984e+00	 2.07412e+00	 2.64530e+00	
  229	 1.36293e+00	 2.70179e+00	 4.19431e+00	
  230	 2.79689e-01	 5.83851e-01	 6.84743e-01	
  231	 1.48528e+00	 3.67635e+00	 1.08629e+01	
  232	 4.50188e-01	 7.84851e-01	 9.48040e-01	
  233	 1.91179e+01	 6.21274e+01	 7.71835e+01	
  234	 1.71436e-01	 6.72039e-01	 8.60379e-01	
  235	 2.34944e+00	 3.57582e+00	 4.91684e+00	
  236	 3.25849e-01	 1.42244e+00	 5.13381e+00	
  237	 1.40919e+01	 2.94705e+01	 4.85119e+01	
  238	 1.19342e+00	 3.83868e+00	 1.07381e+01	
  239	 8.40282e+00	 4.33882e+01	 1.44785e+02	
  240	 5.10397e-01	 2.12320e+00	 3.80971e+00	
  241	 6.11166e-01	 1.71954e+00	 2.33975e+00	
  242	 2.59447e-01	 4.60122e-01	 5.96323e-01	
  243	 3.03908e+00	 5.64637e+00	 6.34098e+00	
  244	 4.60441e+00	 1.16170e+01	 2.78502e+01	
  245	 1.26534e+00	 2.67088e+00	 4.17609e+00	
  246	 2.44670e+00	 3.13283e+00	 3.71560e+00	
  247	 1.84554e+00	 5.09326e+00	 9.67730e+00	
  248	 3.33388e-01	 5.46157e-01	 5.78892e-01	
  249	 1.64325e-01	 8.48005e-01	 1.89831e+00	
  250	 6.27580e-01	 9.83106e-01	 7.89147e-01	
  251	 9.78986e-01	 1.43439e+00	 1.64130e+00	
  252	 2.44098e-01	 5.17655e-01	 6.76433e-01	
  253	 4.17587e-01	 9.27160e-01	 1.12071e+00	
  254	 6.95015e-01	 6.19607e-01	 1.33664e+00	
  255	 5.37668e-01	 1.35034e+00	 5.14286e+00	
  256	 4.08488e-01	 6.44700e-01	 7.28146e-01	
  257	 3.81649e-01	 1.58632e+00	 8.11225e+00	
  258	 7.26000e-01	 1.23221e+00	 1.93836e+00	
  259	 2.66074e-01	 3.54499e-01	 7.44023e-01	
  260	 1.63687e+00	 4.73537e+00	 2.11021e+01	
  261	 2.24118e+00	 4.75883e+00	 6.47288e+00	
  262	 2.58416e-01	 3.73215e-01	 7.40363e-01	
  263	 2.67499e+00	 2.02709e+00	 1.00867e+00	
  264	 4.90504e-01	 2.34831e+00	 7.06866e+00	
  265	 2.72637e-01	 5.69600e-01	 8.45641e-01	
  266	 2.66826e+00	 4.53495e+00	 5.57328e+00	
  267	 4.40374e-01	 9.08886e-01	 1.09872e+00	
  268	 3.90512e-01	 9.91352e-01	 1.36993e+00	
  269	 8.16337e-01	 4.78148e-01	 5.95895e-01	
  270	 1.48563e+00	 2.87041e+00	 4.59109e+00	
  271	 1.17325e+00	 1.63633e+00	 2.09719e+00	
  272	 5.06697e-01	 5.98008e-01	 1.10611e+00	
  273	 5.08738e-01	 1.06181e+00	 1.18070e+00	
  274	 3.73546e-01	 5.07235e-01	 1.30875e+00	
  275	 2.22938e-01	 3.38209e-01	 3.86994e-01	
  276	 2.74543e-01	 5.20857e-01	 7.52501e-01	
  277	 1.41005e+00	 1.64198e+00	 5.47914e-01	
  278	 4.63767e-01	 1.08402e+00	 1.95371e+00	
  279	 1.69191e+00	 4.13466e+00	 9.47685e+00	
  280	 1.26957e-01	 6.14212e-01	 7.94934e-01	
  281	 1.12352e+00	 1.78865e+00	 3.26593e+00	
  282	 7.39910e-01	 1.28847e+00	 1.25560e+00	
  283	 2.59852e-01	 8.04356e-01	 6.48134e-01	
  284	 4.88747e-01	 1.37578e+00	 1.55350e+00	
  285	 3.11058e-01	 3.63637e-01	 2.53584e-01	
  286	 2.63307e+00	 1.52622e+01	 7.24065e+01	
  287	 1.64508e-01	 4.08314e-01	 4.79626e-01	
  288	 1.01257e+00	 1.63918e+00	 2.49594e+00	
  289	 3.58846e-01	 8.11381e-01	 1.25999e+00	
  290	 7.18056e-01	 1.07489e+00	 8.86415e-01	
  291	 3.98867e-01	 7.55108e-01	 1.03896e+00	
  292	 2.44093e-01	 3.46385e-01	 6.91678e-01	
  293	 4.27593e-01	 5.04729e-01	 7.99977e-01	
  294	 4.15496e-01	 3.53520e-01	 7.65140e-01	
  295	 9.29883e-02	 3.97265e-01	 7.33254e+00	
  296	 3.92869e-01	 7.24068e-01	 1.21675e+00	
  297	 3.64418e-01	 8.02649e-01	 4.45871e-01	
  298	 3.59190e-01	 6.30910e-01	 5.45285e-01	
  299	 2.95928e-02	 1.52122e-01	 5.96650e-01	
  300	 2.31037e-01	 5.87304e-01	 6.08025e-01	
  301	 3.82815e-01	 6.53737e-01	 6.57770e-01	
  302	 1.61910e-01	 6.40749e-01	 1.42612e+00	
  303	 2.06732e+00	 2.40781e+00	 7.88446e-01	
  304	 4.47759e-01	 7.91285e-01	 9.29502e-01	
  305	 1.20555e+00	 3.36754e+00	 7.10932e+00	
  306	 4.50751e-01	 1.42230e+00	 5.42010e+00	
  307	 5.82766e-01	 1.24967e+00	 1.97085e+00	
  308	 1.11299e+00	 6.62617e+00	 1.51683e+01	
  309	 1.64728e-01	 9.52735e-01	 1.64101e+00	
  310	 1.42796e+00	 2.88797e+00	 3.47970e+00	
  311	 1.97876e+00	 3.37776e+00	 4.59541e+00	
  312	 4.94505e-01	 5.88542e-01	 9.94972e-01	
  313	 1.45722e-01	 4.87781e-01	 1.32713e+00	
  314	 2.16732e-01	 7.55446e-01	 1.34137e+00	
  315	 2.96222e-02	 1.68633e-01	 5.03702e-01	
  316	 2.64368e+00	 6.87074e+00	 1.20371e+01	
  317	 9.48019e-01	 1.50248e+00	 2.10356e+00	
  318	 4.19152e-01	 1.26876e+00	 6.46087e-01	
  319	 7.74732e+00	 6.37946e+01	 6.79105e+02	
  320	 1.08210e-01	 6.46105e-01	 2.33566e+00	
  321	 2.40280e-01	 4.20564e-01	 8.23828e-01	
  322	 2.11376e+00	 3.95185e+00	 1.13442e+01	
  323	 8.22121e-02	 1.94613e-01	 1.97322e-01	
  324	 5.99380e-01	 1.51780e+00	 1.95241e+00	
  325	 1.32415e+00	 3.71255e+00	 8.59489e+00	
  326	 3.44411e+01	 2.90120e+01	 6.02924e+00	
  327	 1.37479e+00	 5.32559e+00	 1.33517e+01	
  328	 6.72987e+00	 1.87206e+01	 3.69508e+01	
  329	 4.56313e-01	 1.02967e+00	 1.78410e+00	
  330	 2.38653e-01	 4.18600e-01	 5.20186e-01	
  331	 2.37514e-01	 3.73313e-01	 4.98383e-01	
  332	 2.78256e-01	 4.65637e-01	 4.94843e-01	
  333	 2.60723e+00	 5.31771e+00	 1.17340e+01	
  334	 4.63019e-02	 3.18654e-01	 4.40218e-01	
  335	 1.43799e+00	 5.51919e+00	 1.61176e+01	
  336	 1.33357e+01	 9.30453e+01	 3.37723e+02	
  337	 1.40956e+00	 7.25296e+00	 4.68628e+01	
  338	 1.06211e+00	 1.67549e+00	 2.60302e+00	
  339	 1.20169e+00	 1.49454e+00	 3.54079e+00	
  340	 3.18776e-01	 1.08335e+00	 1.72670e+00	
  341	 3.54627e-01	 7.81976e-01	 9.61267e-01	
  342	 3.96757e-01	 5.55172e-01	 1.08189e+00	
  343	 6.20460e-01	 1.94678e+00	 9.98552e-01	
  344	 1.03787e+00	 3.26349e+00	 8.37596e+00	
  345	 2.35415e+01	 2.02574e+01	 1.86031e+00	
  346	 4.89259e-01	 8.13015e-01	 9.83789e-01	
  347	 2.56573e-01	 3.64937e-01	 9.82936e-01	
  348	 1.38655e-01	 2.96679e-01	 4.74982e-01	
  349	 1.18716e+00	 2.13301e+00	 2.34448e+00	
  350	 4.99552e-01	 1.14912e+00	 1.75021e+00	
  351	 3.36523e-01	 8.65683e-01	 9.72955e-01	
  352	 1.04658e+00	 2.61950e+00	 5.40050e+00	
  353	 4.12344e-01	 7.83530e-01	 1.25591e+00	
  354	 3.96641e-01	 6.65359e-01	 1.00515e+00	
  355	 2.23487e-01	 9.50357e-01	 3.86184e+00	
  356	 1.97912e-01	 5.19783e-01	 5.44944e-01	
  357	 3.02275e-01	 9.53487e-01	 3.29707e-01	
  358	 7.13307e-01	 1.36928e+00	 2.39667e+00	
  359	 3.00529e-01	 6.73680e-01	 1.11184e+00	
  360	 2.46253e-01	 5.98948e-01	 5.19623e-01	
  361	 5.17481e-01	 2.89713e+00	 2.89404e+01	
  362	 4.22390e-02	 2.11169e-01	 5.79375e-01	
  363	 9.06748e-01	 1.85248e+00	 2.51516e+00	
  364	 2.56605e-01	 4.35861e-01	 5.86415e-01	
  365	 4.27666e-01	 5.60720e-01	 7.79997e-01	
  366	 1.93586e+00	 3.21112e+00	 4.15833e+00	
  367	 2.52395e-01	 8.62844e-01	 1.53102e+00	
  368	 1.23030e-01	 1.96806e-01	 3.91823e-01	
  369	 5.55597e-01	 1.00901e+00	 1.40960e+00	
  370	 6.24614e-01	 1.40468e+00	 1.00977e+00	
  371	 2.82695e-01	 6.67036e-01	 5.19881e-01	
  372	 2.58105e-02	 1.03797e-01	 3.78807e+00	
  373	 1.12932e+00	 1.90150e+00	 2.62865e+00	
  374	 3.09782e-01	 5.53516e-01	 8.06353e-01	
  375	 2.84930e-01	 4.74627e-01	 4.45671e-01	
  376	 4.39092e-01	 6.45647e-01	 9.28452e-01	
  377	 8.92210e-01	 7.69834e-01	 3.58678e-01	
  378	 1.27334e-02	 1.23017e-01	 7.13238e-01	
  379	 7.79198e-01	 4.84549e+00	 1.51534e+01	
  380	 2.18135e+00	 2.35122e+00	 2.26364e+00	
  381	 9.51199e-01	 1.95511e+00	 7.98249e+00	
  382	 3.36403e-01	 7.42814e-01	 1.39838e+00	
  383	 1.79842e+00	 3.73237e+00	 4.96480e+00	
  384	 1.45203e+00	 2.71993e+00	 3.69962e+00	
  385	 3.78353e-01	 4.99312e-01	 5.52216e-01	
  386	 7.64886e-01	 2.70216e+00	 1.49727e+01	
  387	 1.33619e+00	 3.28237e+00	 5.99605e+00	
  388	 6.00546e-01	 9.09420e-01	 1.18657e+00	
  389	 2.43261e-01	 8.04341e-01	 7.54244e-01	
  390	 9.54990e-02	 2.71991e-01	 1.03685e+00	
  391	 2.11148e-01	 6.47528e-01	 1.85547e+01	
  392	 8.83932e-01	 1.48700e+00	 6.85658e-01	
  393	 6.93185e-01	 1.17265e+00	 5.98015e-01	
  394	 3.46105e+00	 7.48794e+00	 1.28684e+01	
  395	 9.69429e-01	 1.86250e+00	 5.70120e+00	
  396	 7.88377e-01	 1.36618e+00	 1.92327e+00	
  397	 5.08723e-01	 1.17120e+00	 3.40164e+00	
  398	 4.13426e-01	 1.07450e+00	 2.49541e+00	
  399	 4.60445e-01	 6.00858e-01	 8.20785e-01	
  400	 5.01095e-01	 7.66647e-01	 8.03579e-01	
  401	 3.94361e+01	 8.48869e+01	 9.32744e+01	
  402	 1.19413e+00	 1.58858e+00	 2.40565e+00	
  403	 3.90407e-01	 1.32553e+00	 2.73903e+00	
  404	 5.12684e-01	 9.01614e-01	 2.14140e+00	
  405	 1.10047e+00	 2.46058e+00	 2.80599e+00	
  406	 4.94727e+00	 1.79884e+01	 4.32789e+01	
  407	 3.12407e+00	 1.35521e+01	 4.54508e+01	
  408	 1.18589e+00	 2.22285e+00	 2.98912e+00	
  409	 3.02254e-01	 8.21457e-01	 2.42196e+00	
  410	 2.41909e-01	 9.75289e-01	 1.21875e+00	
  411	 1.47602e+00	 3.23816e+00	 5.36746e+00	
  412	 1.74959e-01	 5.34302e-01	 3.78636e-01	
  413	 2.74452e-01	 5.40594e-01	 5.65530e-01	
  414	 1.49174e+00	 3.36979e+00	 3.33213e+00	
  415	 5.37065e-01	 6.92887e-01	 7.92915e-01	
  416	 5.64205e-01	 1.01580e+00	 2.04327e+00	
  417	 8.65066e-01	 1.24220e+00	 1.80303e+00	
  418	 2.78455e-01	 5.26420e-01	 1.08392e+00	
  419	 8.68138e+01	 2.73634e+02	 9.18816e+02	
  420	 3.88813e+00	 1.26768e+01	 3.75481e+01	
  421	 9.96421e-01	 1.74797e+00	 3.10623e+00	
  422	 1.22075e+00	 3.52417e+00	 1.41031e+01	
  423	 5.28449e-01	 8.34248e-01	 5.72160e-01	
  424	 2.84765e-01	 5.96650e-01	 7.41863e-01	
  425	 4.98764e-01	 8.85144e-01	 3.51192e-01	
  426	 1.80760e-01	 2.39698e-01	 4.31678e-01	
  427	 2.55096e+00	 1.03160e+01	 2.66759e+01	
  428	 1.91811e-01	 6.34591e-01	 1.59956e+00	
  429	 1.85500e-01	 4.86118e-01	 3.99803e-01	
  430	 1.37334e+00	 2.68669e+00	 4.91197e+00	
  431	 9.83172e-01	 2.06685e+00	 4.29445e+00	
  432	 2.16957e-01	 4.71457e-01	 8.38569e-01	
  433	 3.17896e-01	 4.31398e-01	 5.88927e-01	
  434	 5.82399e-01	 7.77296e-01	 8.50641e-01	
  435	 2.69347e-01	 3.35156e-01	 6.37772e-01	
  436	 9.70384e-02	 3.68673e-01	 9.00597e-01	
  437	 6.23743e-01	 1.23145e+00	 2.07741e+00	
  438	 2.07774e-01	 5.46792e-01	 1.39668e+00	
  439	 2.54512e-01	 5.54213e-01	 8.28435e-01	
  440	 2.56482e-01	 4.38645e-01	 7.56705e-01	
  441	 1.19224e+01	 6.69977e+01	 3.06025e+02	  0.49
  442	 3.18926e-01	 7.83014e-01	 7.47215e-01	
  443	 3.25497e-01	 1.11130e+00	 4.23273e-01	
  444	 1.68096e-01	 3.14997e-01	 5.88190e-01	
  445	 8.26097e-01	 2.42869e+00	 6.17904e+00	
  446	 1.32711e+00	 2.98235e+00	 5.40271e+00	
  447	 2.87698e-01	 8.88034e-01	 1.87099e+00	
  448	 5.94021e+00	 1.31748e+01	 1.93958e+01	
  449	 4.15372e-01	 8.02795e-01	 1.40416e+00	
  450	 9.75986e-01	 2.31632e+00	 1.80913e+00	
  451	 7.38777e-01	 1.14491e+00	 1.47669e+00	
